NZ_IRE,2,Ireland,A Balbirnie,L Tucker,2022
NZ_IRE,2,New Zealand,TWM Latham,TWM Latham,2022
NZ_IRE,3,New Zealand,TWM Latham,TWM Latham,2022
NZ_IRE,3,Ireland,A Balbirnie,L Tucker,2022
NZ_PAK,1,New Zealand,KS Williamson,TWM Latham,2022-23
NZ_PAK,1,Pakistan,Babar Azam,Mohammad Rizwan,2022-23
NZ_PAK,2,New Zealand,KS Williamson,TWM Latham,2022-23
NZ_PAK,2,Pakistan,Babar Azam,Mohammad Rizwan,2022-23
NZ_PAK,3,Pakistan,Babar Azam,Mohammad Rizwan,2022-23
NZ_PAK,3,New Zealand,KS Williamson,TWM Latham,2022-23
AUS_SL,1,Sri Lanka,MD Shanaka,BKG Mendis,2022
AUS_SL,1,Australia,AJ Finch,AT Carey,2022
AUS_SL,2,Sri Lanka,MD Shanaka,BKG Mendis,2022
AUS_SL,2,Australia,AJ Finch,AT Carey,2022
AUS_SL,3,Australia,AJ Finch,AT Carey,2022
AUS_SL,3,Sri Lanka,MD Shanaka,N Dickwella,2022
AUS_SL,4,Sri Lanka,MD Shanaka,N Dickwella,2022
AUS_SL,4,Australia,AJ Finch,AT Carey,2022
AUS_SL,5,Sri Lanka,MD Shanaka,BKG Mendis,2022
AUS_SL,5,Australia,AJ Finch,AT Carey,2022
WI_NED,1,Netherlands,PM Seelaar,SA Edwards,2022
WI_NED,1,West Indies,N Pooran,SD Hope,2022
WI_NED,2,Netherlands,PM Seelaar,SA Edwards,2022
WI_NED,2,West Indies,N Pooran,SD Hope,2022
WI_NED,3,West Indies,N Pooran,SD Hope,2022
WI_NED,3,Netherlands,PM Seelaar,SA Edwards,2022
AFG_ZIM,1,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2022
AFG_ZIM,1,Zimbabwe,CR Ervine,RW Chakabva,2022
AFG_ZIM,2,Zimbabwe,CR Ervine,RW Chakabva,2022
AFG_ZIM,2,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2022
AFG_ZIM,3,Zimbabwe,CR Ervine,RW Chakabva,2022
AFG_ZIM,3,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2022
WI_PAK,1,West Indies,N Pooran,SD Hope,2022
WI_PAK,1,Pakistan,Babar Azam,Mohammad Rizwan,2022
WI_PAK,2,Pakistan,Babar Azam,Mohammad Rizwan,2022
WI_PAK,2,West Indies,N Pooran,SD Hope,2022
WI_PAK,3,Pakistan,Babar Azam,Mohammad Haris,2022
WI_PAK,3,West Indies,N Pooran,SD Hope,2022
ENG_NED,1,England,EJG Morgan,JC Buttler,2022
ENG_NED,1,Netherlands,PM Seelaar,SA Edwards,2022
ENG_NED,2,Netherlands,SA Edwards,SA Edwards,2022
ENG_NED,2,England,EJG Morgan,JC Buttler,2022
ENG_NED,3,Netherlands,SA Edwards,SA Edwards,2022
ENG_NED,3,England,JC Buttler,JC Buttler,2022
IND_ENG,1,England,JC Buttler,JC Buttler,2022
IND_ENG,1,India,RG Sharma,RR Pant,2022
IND_ENG,2,England,JC Buttler,JC Buttler,2022
IND_ENG,2,India,RG Sharma,RR Pant,2022
IND_ENG,3,England,JC Buttler,JC Buttler,2022
IND_ENG,3,India,RG Sharma,RR Pant,2022
WI_BAN,1,West Indies,N Pooran,SD Hope,2022
WI_BAN,1,Bangladesh,Tamim Iqbal,Nurul Hasan,2022
WI_BAN,2,West Indies,N Pooran,SD Hope,2022
WI_BAN,2,Bangladesh,Tamim Iqbal,Nurul Hasan,2022
WI_BAN,3,West Indies,N Pooran,SD Hope,2022
WI_BAN,3,Bangladesh,Tamim Iqbal,Nurul Hasan,2022
SA_ENG,1,South Africa,KA Maharaj,Q de Kock,2022
SA_ENG,1,England,JC Buttler,JC Buttler,2022
SA_ENG,2,England,JC Buttler,JC Buttler,2022
SA_ENG,2,South Africa,KA Maharaj,Q de Kock,2022
SA_ENG,3,South Africa,KA Maharaj,Q de Kock,2022
SA_ENG,3,England,JC Buttler,JC Buttler,2022
